Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Previous Purchases
2993,41,Female,Socks,Clothing,64,M,Charcoal,Spring,3.9,25
2994,32,Female,Jacket,Outerwear,21,L,Indigo,Spring,4.2,18
2995,69,Female,Sweater,Clothing,100,S,White,Winter,3.5,14
2996,29,Female,Jeans,Clothing,96,M,Orange,Summer,2.5,42
2997,70,Female,Jewelry,Accessories,91,M,White,Spring,2.9,6
2998,41,Female,Sweater,Clothing,40,S,Yellow,Spring,2.7,14
2999,31,Female,Hoodie,Clothing,53,M,Red,Summer,4.7,30
3000,31,Female,Sunglasses,Accessories,48,S,Charcoal,Winter,3.8,10
3001,57,Female,Sandals,Footwear,70,M,Lavender,Winter,3.7,7
3002,29,Female,Coat,Outerwear,29,L,Charcoal,Summer,4.7,28
3003,70,Female,Belt,Accessories,29,M,Maroon,Fall,3.6,19
3004,51,Female,Blouse,Clothing,53,M,Brown,Fall,2.8,13
3005,45,Female,Skirt,Clothing,79,M,Lavender,Winter,3.7,23
3006,18,Female,Shorts,Clothing,65,XL,Brown,Spring,3.5,5
3007,37,Female,Dress,Clothing,99,M,Olive,Summer,3.7,17
3008,23,Female,Sunglasses,Accessories,60,L,Lavender,Winter,3.0,31
3009,39,Female,Shoes,Footwear,86,M,Gold,Winter,4.9,19
3010,62,Female,Belt,Accessories,73,M,Silver,Winter,4.6,8
3011,70,Female,Belt,Accessories,45,M,Violet,Winter,3.3,15
3012,20,Female,Belt,Accessories,70,S,Brown,Summer,3.0,18
3013,42,Female,Belt,Accessories,65,M,Teal,Fall,3.5,16
3014,41,Female,Skirt,Clothing,55,L,Peach,Summer,4.2,13
3015,24,Female,T-shirt,Clothing,65,M,Maroon,Spring,4.5,38
3016,37,Female,Scarf,Accessories,21,XL,Lavender,Spring,2.8,27
3017,30,Female,Blouse,Clothing,26,L,Lavender,Summer,4.9,31
3018,58,Female,Sunglasses,Accessories,71,S,Purple,Summer,3.3,24
3019,43,Female,Boots,Footwear,41,M,Green,Summer,3.0,21
3020,19,Female,Jacket,Outerwear,44,M,Yellow,Winter,3.9,15
3021,23,Female,Jeans,Clothing,81,S,Charcoal,Fall,2.8,48
3022,65,Female,Sunglasses,Accessories,77,S,Blue,Summer,4.5,47
3023,58,Female,Sandals,Footwear,26,M,Lavender,Fall,4.0,23
3024,50,Female,Backpack,Accessories,31,M,Brown,Summer,2.9,4
3025,67,Female,Blouse,Clothing,82,S,White,Spring,4.0,47
3026,40,Female,Shoes,Footwear,60,XL,Green,Summer,3.4,7
3027,55,Female,Shirt,Clothing,70,L,Magenta,Fall,2.5,6
3028,52,Female,Hoodie,Clothing,26,XL,Peach,Winter,2.8,47
3029,62,Female,Dress,Clothing,100,L,Charcoal,Summer,3.0,7
3030,64,Female,Dress,Clothing,82,M,Gold,Summer,3.1,1
3031,43,Female,Sneakers,Footwear,24,XL,Purple,Spring,2.6,23
3032,61,Female,Blouse,Clothing,74,L,Teal,Summer,4.9,30
3033,26,Female,Backpack,Accessories,58,XL,Green,Summer,3.5,24
3034,22,Female,Sweater,Clothing,56,L,Orange,Spring,2.6,9
3035,51,Female,Boots,Footwear,37,L,Peach,Spring,3.5,25
3036,69,Female,Handbag,Accessories,64,M,Gold,Spring,4.5,18
3037,50,Female,Hoodie,Clothing,58,S,Violet,Spring,4.3,7
3038,51,Female,Belt,Accessories,44,L,Charcoal,Summer,4.8,2
3039,56,Female,Jewelry,Accessories,39,M,Brown,Summer,4.2,36
3040,59,Female,Blouse,Clothing,48,L,Blue,Spring,3.2,31
3041,18,Female,Handbag,Accessories,32,M,Gold,Fall,4.1,10
3042,48,Female,Handbag,Accessories,79,M,Orange,Winter,4.0,27
3043,53,Female,Coat,Outerwear,27,L,Turquoise,Winter,2.9,14
3044,45,Female,Belt,Accessories,98,S,Peach,Fall,2.6,17
3045,21,Female,Boots,Footwear,67,M,Magenta,Winter,2.7,10
3046,42,Female,Socks,Clothing,37,L,Black,Winter,4.6,4
3047,60,Female,Shoes,Footwear,49,M,White,Spring,3.2,25
3048,21,Female,Sneakers,Footwear,74,M,Violet,Fall,4.1,3
3049,69,Female,Jewelry,Accessories,93,M,Olive,Summer,3.9,47
3050,40,Female,Handbag,Accessories,60,L,Red,Summer,3.0,41
3051,31,Female,Coat,Outerwear,76,S,Green,Spring,3.6,28
3052,44,Female,Sunglasses,Accessories,64,L,Gold,Summer,4.6,49
3053,48,Female,Shoes,Footwear,38,XL,Olive,Spring,4.5,7
3054,32,Female,Shoes,Footwear,91,L,Brown,Winter,3.2,22
3055,42,Female,Boots,Footwear,70,S,Magenta,Summer,4.9,34
3056,27,Female,Sandals,Footwear,22,M,Violet,Fall,5.0,5
3057,69,Female,Gloves,Accessories,59,M,Beige,Spring,3.8,15
3058,67,Female,Backpack,Accessories,22,M,Blue,Spring,3.4,26
3059,41,Female,Handbag,Accessories,74,S,Orange,Winter,3.8,3
3060,46,Female,Sweater,Clothing,71,L,Maroon,Spring,3.2,42
3061,47,Female,Coat,Outerwear,80,S,Charcoal,Summer,4.7,1
3062,33,Female,T-shirt,Clothing,59,L,Olive,Fall,4.5,20
3063,51,Female,Backpack,Accessories,96,L,Green,Fall,3.3,39
3064,26,Female,Sunglasses,Accessories,43,L,Brown,Winter,3.9,24
3065,22,Female,Belt,Accessories,76,S,Cyan,Winter,3.6,49
3066,49,Female,Jacket,Outerwear,59,M,Beige,Fall,2.8,7
3067,58,Female,Skirt,Clothing,48,L,Teal,Summer,4.3,13
3068,70,Female,Belt,Accessories,22,S,Gray,Spring,3.5,2
3069,32,Female,Boots,Footwear,40,M,Indigo,Winter,4.2,4
3070,62,Female,Jeans,Clothing,73,L,Magenta,Spring,4.6,17
3071,52,Female,Shoes,Footwear,26,XL,Red,Fall,2.6,43
3072,23,Female,Sweater,Clothing,41,L,Turquoise,Spring,3.4,6
3073,26,Female,Jewelry,Accessories,98,L,Peach,Spring,3.1,46
3074,58,Female,Shirt,Clothing,63,L,White,Winter,3.6,7
3075,26,Female,Boots,Footwear,55,L,Maroon,Winter,4.2,34
3076,54,Female,Shorts,Clothing,90,XL,Beige,Winter,3.6,21
3077,66,Female,Handbag,Accessories,46,M,Blue,Summer,3.6,13
3078,60,Female,Sweater,Clothing,88,S,Red,Spring,3.0,33
3079,32,Female,Belt,Accessories,95,M,Blue,Spring,2.5,24
3080,48,Female,Belt,Accessories,31,M,Maroon,Fall,4.0,4
3081,69,Female,Hoodie,Clothing,42,L,Yellow,Spring,4.1,5
3082,64,Female,Sneakers,Footwear,44,L,Pink,Winter,4.9,11
3083,56,Female,T-shirt,Clothing,99,M,Maroon,Spring,4.0,20
3084,22,Female,Pants,Clothing,20,S,Purple,Summer,3.5,28
3085,46,Female,Scarf,Accessories,37,S,Indigo,Spring,3.2,43
3086,24,Female,Sweater,Clothing,50,L,Gray,Winter,2.8,10
3087,47,Female,Handbag,Accessories,73,M,Lavender,Summer,3.5,26
3088,62,Female,Shirt,Clothing,84,M,Charcoal,Spring,3.1,29
3089,34,Female,Dress,Clothing,64,M,Teal,Spring,3.3,35
3090,50,Female,Sandals,Footwear,21,L,Blue,Fall,4.6,23
3091,29,Female,Shirt,Clothing,36,M,Peach,Summer,4.9,15
3092,68,Female,Dress,Clothing,81,L,Orange,Winter,3.4,46
3093,52,Female,Sunglasses,Accessories,54,L,Silver,Fall,3.5,14
3094,29,Female,Socks,Clothing,63,L,Red,Summer,4.8,17
3095,22,Female,Sandals,Footwear,59,M,Gray,Summer,2.7,9
3096,62,Female,Hat,Accessories,53,S,Beige,Fall,3.4,13
3097,69,Female,Shirt,Clothing,63,L,White,Winter,3.5,20
3098,48,Female,Shoes,Footwear,33,M,Silver,Fall,3.7,39
3099,66,Female,Pants,Clothing,64,L,Cyan,Summer,3.3,50
3100,42,Female,Shirt,Clothing,98,S,Maroon,Fall,2.9,21
3101,50,Female,Hat,Accessories,85,L,Purple,Winter,3.9,3
3102,32,Female,Jewelry,Accessories,82,S,Brown,Summer,2.7,9
3103,51,Female,Jacket,Outerwear,85,M,Green,Summer,4.3,29
3104,27,Female,Shirt,Clothing,37,S,Peach,Winter,3.0,42
3105,43,Female,Pants,Clothing,56,S,Turquoise,Summer,5.0,41
3106,48,Female,Skirt,Clothing,33,M,Olive,Fall,2.7,17
3107,62,Female,Sandals,Footwear,57,M,Yellow,Winter,4.7,20
3108,65,Female,Blouse,Clothing,31,L,Gray,Winter,4.6,18
3109,50,Female,Socks,Clothing,69,M,Purple,Fall,3.2,7
3110,60,Female,Jacket,Outerwear,92,M,Gray,Winter,4.3,47
3111,19,Female,Handbag,Accessories,46,L,Lavender,Fall,4.6,2
3112,21,Female,Belt,Accessories,81,XL,Indigo,Spring,4.9,25
3113,19,Female,Blouse,Clothing,97,S,Green,Fall,3.8,26
3114,46,Female,Shirt,Clothing,93,L,Green,Summer,2.6,2
3115,21,Female,Handbag,Accessories,56,M,Olive,Spring,4.7,45
3116,26,Female,Scarf,Accessories,53,M,Charcoal,Fall,4.1,9
3117,50,Female,Coat,Outerwear,66,L,Gray,Spring,3.7,1
3118,43,Female,Hoodie,Clothing,50,M,Olive,Fall,3.0,4
3119,61,Female,Shorts,Clothing,97,L,Blue,Summer,4.7,31
3120,63,Female,Sandals,Footwear,79,XL,Silver,Winter,4.7,21
3121,46,Female,Shirt,Clothing,76,M,Magenta,Fall,4.0,32
3122,63,Female,Hoodie,Clothing,38,L,Black,Fall,2.6,16
3123,23,Female,Socks,Clothing,45,M,Pink,Fall,3.0,34
3124,57,Female,Handbag,Accessories,77,XL,Red,Fall,3.3,40
3125,57,Female,Jewelry,Accessories,51,M,Peach,Summer,3.4,4
3126,33,Female,Coat,Outerwear,26,L,Lavender,Spring,4.0,3
3127,57,Female,Sunglasses,Accessories,76,L,Lavender,Winter,2.6,28
3128,55,Female,Gloves,Accessories,94,M,Beige,Winter,3.4,43
3129,65,Female,Jacket,Outerwear,32,S,Indigo,Fall,4.4,20
3130,60,Female,Sandals,Footwear,20,S,Cyan,Summer,4.7,40
3131,52,Female,Pants,Clothing,20,M,Yellow,Summer,4.5,34
3132,34,Female,Jacket,Outerwear,59,M,Peach,Fall,2.9,11
3133,33,Female,Sweater,Clothing,97,M,Yellow,Summer,4.2,26
3134,58,Female,T-shirt,Clothing,68,M,Orange,Spring,4.1,29
3135,35,Female,Boots,Footwear,66,L,Gray,Spring,4.4,47
3136,68,Female,Shoes,Footwear,85,L,Yellow,Spring,4.7,48
3137,58,Female,Skirt,Clothing,32,M,Gray,Fall,3.1,29
3138,34,Female,Coat,Outerwear,44,M,Turquoise,Spring,2.7,14
3139,47,Female,Blouse,Clothing,95,L,Gray,Fall,4.6,40
3140,35,Female,Sunglasses,Accessories,85,M,Olive,Winter,4.4,4
3141,34,Female,Gloves,Accessories,44,XL,Peach,Summer,4.6,37
3142,36,Female,Sunglasses,Accessories,30,S,Peach,Winter,4.9,47
3143,23,Female,Sneakers,Footwear,21,L,Magenta,Winter,4.0,1
3144,68,Female,Hoodie,Clothing,22,M,Purple,Summer,2.9,26
3145,23,Female,Boots,Footwear,70,L,Beige,Spring,2.6,12
3146,57,Female,Handbag,Accessories,29,XL,Purple,Spring,4.6,16
3147,21,Female,Shirt,Clothing,83,S,Yellow,Winter,4.9,19
3148,45,Female,Sweater,Clothing,99,M,Pink,Winter,4.3,21
3149,37,Female,Shorts,Clothing,35,L,Purple,Fall,4.3,15
3150,18,Female,Belt,Accessories,40,M,Lavender,Winter,4.6,9
3151,55,Female,Blouse,Clothing,25,M,Peach,Spring,2.6,7
3152,52,Female,T-shirt,Clothing,64,L,Orange,Fall,3.1,47
3153,49,Female,Belt,Accessories,90,M,Red,Fall,3.1,17
3154,56,Female,Socks,Clothing,88,L,Red,Fall,3.1,46
3155,27,Female,Belt,Accessories,55,M,Gold,Winter,4.4,32
3156,22,Female,Handbag,Accessories,90,M,Brown,Fall,4.3,34
3157,18,Female,Shirt,Clothing,50,M,Black,Winter,3.1,18
3158,21,Female,Belt,Accessories,34,L,Red,Fall,3.1,5
3159,30,Female,Jewelry,Accessories,77,M,Gray,Winter,4.9,44
3160,62,Female,Hat,Accessories,89,L,Pink,Winter,2.9,4
3161,28,Female,Backpack,Accessories,87,XL,Turquoise,Fall,3.8,37
3162,66,Female,Dress,Clothing,77,S,Charcoal,Winter,4.2,43
3163,66,Female,Shoes,Footwear,85,L,Blue,Winter,3.9,28
3164,49,Female,Pants,Clothing,66,XL,Turquoise,Summer,2.8,36
3165,40,Female,Dress,Clothing,32,L,Silver,Winter,2.6,16
3166,49,Female,Jacket,Outerwear,92,M,Lavender,Spring,3.0,38
3167,19,Female,Shirt,Clothing,80,M,Gold,Winter,2.7,37
3168,24,Female,Dress,Clothing,78,M,Blue,Fall,2.8,9
3169,31,Female,Jeans,Clothing,24,M,Orange,Spring,2.9,14
3170,35,Female,T-shirt,Clothing,59,M,White,Fall,3.8,3
3171,65,Female,Sunglasses,Accessories,41,XL,Charcoal,Spring,4.4,10
3172,68,Female,Jewelry,Accessories,26,M,Maroon,Spring,3.1,26
3173,57,Female,Socks,Clothing,52,M,Olive,Fall,3.7,30
3174,69,Female,Skirt,Clothing,46,L,Teal,Summer,4.9,32
3175,45,Female,Pants,Clothing,52,L,Orange,Winter,3.8,35
3176,35,Female,Socks,Clothing,42,M,Maroon,Fall,3.4,26
3177,36,Female,Sandals,Footwear,37,XL,Turquoise,Spring,4.6,39
3178,55,Female,Belt,Accessories,52,L,Beige,Fall,3.2,31
3179,66,Female,Sandals,Footwear,34,L,Beige,Spring,2.7,28
3180,57,Female,Shorts,Clothing,88,M,Olive,Spring,4.3,12
3181,18,Female,Handbag,Accessories,88,L,Turquoise,Fall,3.8,46
3182,31,Female,Jacket,Outerwear,51,M,Charcoal,Summer,4.4,27
3183,50,Female,Sunglasses,Accessories,97,L,Green,Fall,3.6,4
3184,50,Female,Sneakers,Footwear,56,M,Green,Winter,3.5,14
3185,61,Female,Sweater,Clothing,53,L,Green,Spring,4.2,30
3186,52,Female,Skirt,Clothing,71,L,Gold,Fall,4.7,6
3187,38,Female,Jewelry,Accessories,93,S,Cyan,Winter,4.8,43
3188,67,Female,Blouse,Clothing,72,L,Indigo,Winter,3.2,28
3189,42,Female,Blouse,Clothing,59,M,Lavender,Winter,3.5,39
3190,25,Female,Boots,Footwear,87,M,Beige,Summer,4.2,30
3191,41,Female,Jeans,Clothing,78,S,Purple,Fall,3.4,5
3192,62,Female,Hoodie,Clothing,68,XL,Maroon,Winter,4.7,42
3193,19,Female,Sweater,Clothing,76,S,Maroon,Fall,3.0,20
3194,63,Female,Gloves,Accessories,99,L,Teal,Winter,4.0,35
3195,43,Female,Sneakers,Footwear,52,L,Gold,Summer,4.6,10
3196,68,Female,Sunglasses,Accessories,58,S,Red,Spring,4.9,36
3197,24,Female,Belt,Accessories,59,L,Maroon,Winter,2.8,21
3198,27,Female,Sweater,Clothing,71,M,Teal,Spring,3.2,29
3199,61,Female,Gloves,Accessories,94,L,Peach,Winter,2.8,39
3200,59,Female,Handbag,Accessories,40,XL,Pink,Winter,4.2,16
3201,67,Female,Socks,Clothing,24,L,Black,Spring,4.8,32
3202,46,Female,Pants,Clothing,38,S,Indigo,Fall,2.8,34
3203,65,Female,Scarf,Accessories,37,L,Green,Fall,4.5,38
3204,63,Female,Coat,Outerwear,29,L,Teal,Spring,4.1,14
3205,57,Female,Jacket,Outerwear,92,XL,Lavender,Fall,4.3,23
3206,40,Female,Hoodie,Clothing,24,XL,Magenta,Fall,4.4,50
3207,36,Female,Boots,Footwear,52,M,Brown,Winter,3.0,49
3208,67,Female,Socks,Clothing,29,XL,Beige,Summer,2.7,14
3209,61,Female,Jewelry,Accessories,30,L,Indigo,Winter,3.3,42
3210,64,Female,Shoes,Footwear,31,L,Peach,Fall,4.3,39
3211,30,Female,Socks,Clothing,67,M,Magenta,Summer,2.9,43
3212,53,Female,Pants,Clothing,65,L,Turquoise,Winter,4.9,12
3213,27,Female,Sneakers,Footwear,22,M,Indigo,Winter,3.6,21
3214,27,Female,Sunglasses,Accessories,56,M,Brown,Winter,3.3,33
3215,53,Female,Skirt,Clothing,78,M,Yellow,Spring,3.1,6
3216,34,Female,Coat,Outerwear,90,M,Magenta,Summer,2.7,10
3217,39,Female,Hoodie,Clothing,85,S,Olive,Winter,3.4,18
3218,44,Female,Sunglasses,Accessories,58,M,Silver,Fall,3.4,46
3219,37,Female,Skirt,Clothing,34,M,Teal,Fall,3.9,49
3220,57,Female,Coat,Outerwear,40,L,White,Summer,3.5,39
3221,38,Female,Handbag,Accessories,29,M,Blue,Fall,4.1,16
3222,21,Female,T-shirt,Clothing,76,M,Yellow,Winter,3.2,28
3223,45,Female,Sunglasses,Accessories,84,S,Maroon,Fall,4.6,22
3224,68,Female,Shirt,Clothing,65,S,Gray,Spring,3.9,36
3225,37,Female,Hoodie,Clothing,80,L,Indigo,Winter,2.7,18
3226,53,Female,Blouse,Clothing,98,M,Pink,Fall,3.0,31
3227,57,Female,Sneakers,Footwear,71,XL,Beige,Spring,3.3,38
3228,28,Female,Scarf,Accessories,69,XL,White,Fall,2.7,42
3229,37,Female,Jewelry,Accessories,95,M,Yellow,Spring,4.6,27
3230,54,Female,Pants,Clothing,67,M,Teal,Fall,2.7,24
3231,49,Female,Sneakers,Footwear,49,M,Olive,Summer,2.5,38
3232,62,Female,Shoes,Footwear,97,M,Maroon,Winter,4.4,9
3233,45,Female,T-shirt,Clothing,34,M,White,Spring,4.0,19
3234,45,Female,Belt,Accessories,74,M,Lavender,Fall,3.8,11
3235,49,Female,Jewelry,Accessories,96,M,Black,Winter,2.5,16
3236,27,Female,Belt,Accessories,68,M,Green,Summer,4.0,18
3237,63,Female,Belt,Accessories,84,L,Olive,Fall,4.1,8
3238,61,Female,T-shirt,Clothing,57,M,Gray,Summer,2.8,4
3239,25,Female,Sneakers,Footwear,84,XL,Teal,Fall,3.4,37
3240,33,Female,Sunglasses,Accessories,32,M,Charcoal,Fall,2.7,30
3241,56,Female,Sandals,Footwear,37,M,Violet,Fall,3.8,37
3242,50,Female,Handbag,Accessories,58,M,Lavender,Summer,4.4,30
3243,45,Female,Socks,Clothing,74,S,Beige,Fall,2.8,17
3244,45,Female,Hoodie,Clothing,99,L,Black,Summer,5.0,11
3245,65,Female,Sweater,Clothing,81,M,Black,Fall,4.7,42
3246,63,Female,Pants,Clothing,76,M,Purple,Fall,3.2,20
3247,70,Female,Sneakers,Footwear,98,M,Magenta,Summer,2.9,37
3248,53,Female,Gloves,Accessories,91,M,Teal,Summer,3.7,12
3249,22,Female,T-shirt,Clothing,79,S,Teal,Summer,4.2,41
3250,26,Female,Backpack,Accessories,83,M,Pink,Summer,3.4,32
3251,23,Female,Coat,Outerwear,90,M,Teal,Spring,2.9,15
3252,25,Female,Coat,Outerwear,20,M,Gold,Winter,3.7,39
3253,69,Female,Sandals,Footwear,21,L,Brown,Spring,2.7,48
3254,36,Female,Backpack,Accessories,60,M,Brown,Fall,3.2,8
3255,21,Female,Sweater,Clothing,31,S,Magenta,Winter,4.9,11
3256,57,Female,Shorts,Clothing,40,M,Black,Fall,2.8,36
3257,60,Female,Sunglasses,Accessories,26,L,Teal,Winter,4.7,50
3258,44,Female,Shirt,Clothing,98,M,Brown,Fall,3.3,39
3259,31,Female,Shoes,Footwear,51,M,Magenta,Spring,4.3,11
3260,57,Female,Hat,Accessories,95,XL,Indigo,Fall,3.7,5
3261,39,Female,Scarf,Accessories,36,M,Violet,Summer,4.5,7
3262,48,Female,Belt,Accessories,52,L,Cyan,Winter,3.4,50
3263,42,Female,T-shirt,Clothing,35,M,Violet,Spring,2.7,21
3264,56,Female,Shorts,Clothing,68,S,Black,Fall,4.4,31
3265,28,Female,Pants,Clothing,50,S,Charcoal,Winter,4.0,39
3266,40,Female,Sunglasses,Accessories,100,M,White,Winter,3.2,28
3267,49,Female,Coat,Outerwear,74,S,Gray,Winter,4.2,33
3268,37,Female,Hoodie,Clothing,45,L,Pink,Winter,3.0,42
3269,22,Female,Dress,Clothing,97,M,Cyan,Fall,2.8,5
3270,27,Female,Blouse,Clothing,60,M,Blue,Winter,4.9,25
3271,59,Female,Socks,Clothing,25,M,Indigo,Winter,4.7,48
3272,35,Female,Socks,Clothing,55,XL,Magenta,Spring,4.4,30
3273,58,Female,Shoes,Footwear,99,M,Lavender,Winter,3.1,34
3274,58,Female,Belt,Accessories,45,S,Orange,Summer,2.6,34
3275,46,Female,Sweater,Clothing,20,M,Cyan,Spring,3.9,14
3276,43,Female,Pants,Clothing,88,XL,Green,Summer,2.6,2
3277,39,Female,Scarf,Accessories,99,M,White,Summer,4.0,41
3278,59,Female,Skirt,Clothing,86,M,Blue,Spring,4.9,3
3279,59,Female,Dress,Clothing,70,M,Black,Summer,3.3,18
3280,59,Female,Hat,Accessories,50,S,Red,Fall,3.0,1
3281,45,Female,Handbag,Accessories,57,L,Red,Winter,2.7,5
3282,27,Female,Pants,Clothing,69,L,Gold,Winter,3.1,41
3283,24,Female,T-shirt,Clothing,94,M,Red,Fall,4.8,5
3284,47,Female,Jacket,Outerwear,24,L,Purple,Spring,2.9,10
3285,70,Female,Scarf,Accessories,79,L,White,Spring,4.5,20
3286,58,Female,Hat,Accessories,31,XL,Magenta,Fall,4.6,11
3287,45,Female,Jacket,Outerwear,67,L,Pink,Winter,5.0,4
3288,24,Female,Skirt,Clothing,63,L,Black,Spring,4.3,38
3289,67,Female,Handbag,Accessories,61,XL,White,Spring,4.9,19
3290,31,Female,Backpack,Accessories,50,M,Maroon,Summer,4.0,16
3291,52,Female,Coat,Outerwear,82,L,Black,Spring,3.1,2
3292,29,Female,Belt,Accessories,51,L,Olive,Fall,2.6,11
3293,62,Female,Handbag,Accessories,23,L,Gray,Spring,4.9,18
3294,19,Female,Coat,Outerwear,91,M,Gold,Spring,3.5,47
3295,62,Female,Sweater,Clothing,60,S,Magenta,Spring,4.5,15
3296,70,Female,Blouse,Clothing,34,S,Lavender,Summer,2.8,15
3297,20,Female,Blouse,Clothing,23,M,Green,Spring,4.2,47
3298,67,Female,Belt,Accessories,82,M,Violet,Fall,4.1,47
3299,65,Female,Jacket,Outerwear,73,M,Brown,Fall,3.5,6
3300,45,Female,Shorts,Clothing,32,L,Teal,Spring,4.0,18
3301,26,Female,Hat,Accessories,80,M,Charcoal,Spring,4.0,40
3302,36,Female,Pants,Clothing,58,XL,Charcoal,Summer,2.5,31
3303,36,Female,Blouse,Clothing,82,XL,Beige,Winter,4.2,31
3304,20,Female,Belt,Accessories,60,S,Turquoise,Summer,3.4,4
3305,30,Female,Handbag,Accessories,79,XL,Orange,Fall,4.8,36
3306,34,Female,Hoodie,Clothing,41,L,Cyan,Summer,4.9,31
3307,63,Female,Jacket,Outerwear,39,L,Orange,Summer,3.6,6
3308,18,Female,Scarf,Accessories,36,S,Green,Winter,4.0,1
3309,55,Female,Jeans,Clothing,70,M,Pink,Fall,2.6,29
3310,48,Female,Handbag,Accessories,47,M,Blue,Summer,3.1,19
3311,45,Female,Jacket,Outerwear,27,M,Pink,Winter,3.6,12
3312,29,Female,Hat,Accessories,52,L,Blue,Summer,4.0,18
3313,55,Female,Sneakers,Footwear,75,L,Black,Summer,3.9,45
3314,55,Female,Hat,Accessories,30,XL,Black,Fall,3.9,45
3315,55,Female,Socks,Clothing,94,M,Violet,Spring,3.3,8
3316,48,Female,Scarf,Accessories,68,S,Gold,Summer,2.9,4
3317,42,Female,Socks,Clothing,45,M,Olive,Summer,3.1,5
3318,21,Female,Hat,Accessories,67,XL,Pink,Summer,4.7,30
3319,45,Female,Jacket,Outerwear,46,M,Olive,Summer,3.9,15
3320,23,Female,Shorts,Clothing,31,M,Indigo,Summer,4.3,17
3321,66,Female,Blouse,Clothing,44,XL,Silver,Fall,4.2,45
3322,32,Female,Coat,Outerwear,100,S,Charcoal,Winter,4.3,3
3323,52,Female,Sweater,Clothing,92,XL,Orange,Winter,4.6,43
3324,54,Female,Handbag,Accessories,78,M,Yellow,Winter,3.8,4
3325,37,Female,T-shirt,Clothing,32,S,Red,Fall,3.3,41
3326,29,Female,Sandals,Footwear,97,M,Maroon,Fall,3.7,16
3327,47,Female,Gloves,Accessories,95,M,Magenta,Summer,4.3,10
3328,47,Female,Shorts,Clothing,64,M,Black,Spring,4.1,2
3329,42,Female,Sandals,Footwear,35,M,Violet,Spring,3.2,11
3330,34,Female,Backpack,Accessories,54,M,Gray,Winter,3.8,1
3331,38,Female,Sneakers,Footwear,96,M,Black,Spring,3.2,41
3332,55,Female,Sunglasses,Accessories,58,M,Pink,Summer,3.5,39
3333,27,Female,T-shirt,Clothing,23,M,Silver,Summer,3.1,1
3334,55,Female,Jeans,Clothing,35,M,Violet,Spring,4.2,3
3335,66,Female,Shirt,Clothing,23,M,Beige,Summer,3.4,21
3336,44,Female,Hat,Accessories,94,XL,Cyan,Winter,3.5,48
3337,39,Female,Blouse,Clothing,45,M,Brown,Fall,4.0,24
3338,23,Female,Jacket,Outerwear,23,L,Blue,Winter,4.4,45
3339,29,Female,Skirt,Clothing,94,L,White,Winter,2.9,46
3340,20,Female,Gloves,Accessories,99,M,Cyan,Fall,3.6,35
3341,42,Female,T-shirt,Clothing,36,XL,Maroon,Fall,4.4,47
3342,55,Female,Jacket,Outerwear,50,XL,Olive,Summer,4.5,35
3343,66,Female,Jacket,Outerwear,81,M,Violet,Spring,3.8,45
3344,24,Female,Shorts,Clothing,31,XL,Green,Winter,3.6,6
3345,62,Female,Hat,Accessories,48,XL,Magenta,Fall,4.3,20
3346,28,Female,Handbag,Accessories,91,M,Turquoise,Summer,4.0,3
3347,30,Female,Jeans,Clothing,99,M,Black,Summer,3.4,30
3348,22,Female,Shoes,Footwear,70,XL,Cyan,Summer,4.4,28
3349,28,Female,T-shirt,Clothing,74,L,Gray,Winter,2.8,15
3350,35,Female,Jewelry,Accessories,79,M,Red,Fall,2.8,29
3351,45,Female,Handbag,Accessories,33,S,Olive,Fall,4.9,15
3352,43,Female,Shirt,Clothing,49,L,Cyan,Spring,4.2,18
3353,55,Female,Belt,Accessories,96,M,Teal,Summer,2.9,7
3354,31,Female,Dress,Clothing,66,L,Teal,Fall,4.6,19
3355,42,Female,Skirt,Clothing,45,M,Orange,Fall,2.8,15
3356,40,Female,Blouse,Clothing,28,M,Peach,Spring,2.6,3
3357,39,Female,Jeans,Clothing,48,M,Silver,Summer,3.5,13
3358,41,Female,Hoodie,Clothing,67,M,Pink,Winter,3.5,37
3359,56,Female,T-shirt,Clothing,59,M,Magenta,Fall,3.4,26
3360,43,Female,Sunglasses,Accessories,74,L,Red,Fall,3.9,29
3361,22,Female,Jacket,Outerwear,81,M,Maroon,Spring,3.3,47
3362,47,Female,Shoes,Footwear,26,M,Silver,Spring,4.1,47
3363,50,Female,Handbag,Accessories,61,M,Gray,Summer,3.0,48
3364,58,Female,Sweater,Clothing,23,M,Turquoise,Winter,3.0,46
3365,50,Female,Scarf,Accessories,33,M,Peach,Fall,3.2,7
3366,43,Female,Skirt,Clothing,58,L,Teal,Fall,3.9,45
3367,38,Female,Gloves,Accessories,65,M,Red,Spring,3.6,47
3368,44,Female,T-shirt,Clothing,48,M,Blue,Summer,3.1,6
3369,30,Female,Sandals,Footwear,25,M,Blue,Spring,4.8,29
3370,47,Female,Sweater,Clothing,51,M,Indigo,Winter,3.8,42
3371,30,Female,Belt,Accessories,31,M,Charcoal,Summer,2.8,46
3372,49,Female,Hoodie,Clothing,99,S,Turquoise,Winter,4.0,28
3373,56,Female,Socks,Clothing,25,M,Maroon,Winter,4.6,14
3374,70,Female,Sandals,Footwear,52,M,Purple,Spring,3.5,12
3375,22,Female,Blouse,Clothing,47,S,Lavender,Spring,3.7,41
